"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1896592606102192356","Mon Mar 03 19:11:46 +0000 2025","1","@njogolathi Aku punya.. aku punya jugaaa.. Tau dari twitter beli n sampe sekarang belum pernah dipake.","1896639656961438110","","njogolathi","in","","0","1","0","https://x.com/SahabatSaber/status/1896639656961438110","919616833002512385","SahabatSaber"
"1896609618270556160","Mon Mar 03 18:58:36 +0000 2025","1","@0xecure_71 Lhoo kok bisa.. https://t.co/hSaX47DNF3","1896636341439619519","https://pbs.twimg.com/media/GlI0s33akAAobsz.jpg","0xecure_71","in","","0","2","0","https://x.com/SahabatSaber/status/1896636341439619519","919616833002512385","SahabatSaber"
"1896460008096981479","Mon Mar 03 10:57:44 +0000 2025","7","@DediMulyadi71 @susipudjiastuti .. Lhooo pak Sariban meninggal dunia?? Innalilahi wa Inna ilaihi Raji'un.. Al Fatihah.. Semoga warga Bandung khususnya dan warga Jabar dapat meneladani beliau. Buanglah sampah pada tempatnya. Bandung bersih tumaninah.","1896515327854584277","","DediMulyadi71","in","","0","0","0","https://x.com/SahabatSaber/status/1896515327854584277","919616833002512385","SahabatSaber"
"1896174861162291328","Mon Mar 03 03:29:10 +0000 2025","2","@RaniKancana Twitter itu tempat para pejuang bukan pecundang. Banyak kasus yang g selesai abis dibabat ditwitter mah. Cuma kalo santai kadang kochaaggnya juga g nanggung. Imbanglah. Intinya kudu siap ilmu dan mental. https://t.co/J6L1T2VJP8","1896402443782779287","https://pbs.twimg.com/media/GlFf-RgbQAE-0xc.jpg","RaniKancana","in","","0","1","0","https://x.com/SahabatSaber/status/1896402443782779287","919616833002512385","SahabatSaber"
"1896390765850575080","Mon Mar 03 02:42:46 +0000 2025","4","Yaaammm.. @AyamSegar3 Mulai hari Rabu gantian nyampernya yaa.. Kita berburu takjil.. https://t.co/OyqhSFRyOU","1896390765850575080","https://pbs.twimg.com/media/GlFVWi6bgAAuhJ2.png","","in","","0","1","1","https://x.com/SahabatSaber/status/1896390765850575080","919616833002512385","SahabatSaber"
"1896308768306270683","Sun Mar 02 23:16:18 +0000 2025","2","@AyamSegar3 Morning Ayammm. Mo coba bajingan?? https://t.co/s2cjLLnrvu","1896338805898232040","https://pbs.twimg.com/media/GlEmGAUW4AAr7lU.jpg","AyamSegar3","in","","0","1","0","https://x.com/SahabatSaber/status/1896338805898232040","919616833002512385","SahabatSaber"
"1896308768306270683","Sun Mar 02 21:16:56 +0000 2025","3","Nonis mah asik.. dimana ada peluang disitu cuan didapat. Valentine lebaran Natal Imlek ayokkk gassss.. @AyamSegar3 https://t.co/iy59x9YrfW","1896308768306270683","https://pbs.twimg.com/media/GlEKxoCaoAAIFoF.jpg","","in","","0","2","0","https://x.com/SahabatSaber/status/1896308768306270683","919616833002512385","SahabatSaber"
"1896233737924628633","Sun Mar 02 17:41:03 +0000 2025","2","@Barna_byo @warlok_28 @cung_alberto Yummy.. praktis n g ribet. Kok tau.. ya kan udah dicoba.. Nih sahurku hari ini lagi milih mo yang mana.. . Tinggal tambahin lalapan. Dengan foodena kalo kesiangan met tinggal telur ceplok kecap buat sahur. Tinggal robek bungkusnya nyeemmm.. https://t.co/daQjDROZR7","1896254437557162349","https://pbs.twimg.com/media/GlDZXKna4AAtXPG.jpg","Barna_byo","in","","0","0","1","https://x.com/SahabatSaber/status/1896254437557162349","919616833002512385","SahabatSaber"
"1896238668861583561","Sun Mar 02 16:46:20 +0000 2025","0","@AyamSegar3 Beda kalo anak buah Bobby Kartanegara itu Kokom kocheng PU Soleh petugas pajak. Ini mah rekanan swasta. Kocheng tetangga. https://t.co/Y1JaziKAr4","1896240667032211858","","AyamSegar3","in","","0","0","0","https://x.com/SahabatSaber/status/1896240667032211858","919616833002512385","SahabatSaber"
"1896238668861583561","Sun Mar 02 16:38:23 +0000 2025","1","Owner dikerahkan semua untuk memuaskan costumer baru. Good job chenggg.. @AyamSegar3","1896238668861583561","","","in","","0","1","0","https://x.com/SahabatSaber/status/1896238668861583561","919616833002512385","SahabatSaber"
