"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1910271503570256083","Thu Apr 10 12:39:52 +0000 2025","1","@Sijo_su ","1910311769266061815","","Sijo_su","qme","🌞","0","0","0","https://x.com/SantorinisSun/status/1910311769266061815","980685208969031680","SantorinisSun"
"1910261988720250957","Thu Apr 10 12:33:48 +0000 2025","0","@RaniKancana Kan ada pepatah teh... China dilawan","1910310242589757923","","RaniKancana","in","🌞","0","0","0","https://x.com/SantorinisSun/status/1910310242589757923","980685208969031680","SantorinisSun"
"1910271503570256083","Thu Apr 10 12:33:22 +0000 2025","1","@Bobby77H Iya bro","1910310133063913545","","Bobby77H","in","🌞","0","0","0","https://x.com/SantorinisSun/status/1910310133063913545","980685208969031680","SantorinisSun"
"1910302093455630527","Thu Apr 10 12:32:49 +0000 2025","0","@EsterSusiani2 Ga banyak lah sis yg begitu","1910309994815504389","","EsterSusiani2","in","🌞","0","1","0","https://x.com/SantorinisSun/status/1910309994815504389","980685208969031680","SantorinisSun"
"1910302093455630527","Thu Apr 10 12:01:25 +0000 2025","26","Ngerinya ngebayangin nakes yang punya fetish aneh-aneh. Belajarnya anestesi fetishnya jadi kaya gini. Sukanya bedah forensik fetishnya bisa menggauli mayat. Paling bahaya kalau disiplinnya ilmunya ginekologi dong. Ini BUKAN generalisasi ya. Saya bilang yg GA NORMAL &amp; punya FETISH https://t.co/8oqQeFK3OT","1910302093455630527","https://pbs.twimg.com/media/GoLBoTsaMAAhJIP.jpg","","in","🌞","1","7","6","https://x.com/SantorinisSun/status/1910302093455630527","980685208969031680","SantorinisSun"
"1910298552749928955","Thu Apr 10 11:55:29 +0000 2025","0","@AmakRimbak_ @narkosun @albert_morafia @BosPurwa ","1910300602221097449","","AmakRimbak_","qme","🌞","0","0","0","https://x.com/SantorinisSun/status/1910300602221097449","980685208969031680","SantorinisSun"
"1910261988720250957","Thu Apr 10 11:54:58 +0000 2025","1","@ratihbudiarto Main pahatan batu lagi","1910300471958339994","","ratihbudiarto","in","🌞","0","1","0","https://x.com/SantorinisSun/status/1910300471958339994","980685208969031680","SantorinisSun"
"1910271503570256083","Thu Apr 10 11:54:34 +0000 2025","1","@adrianteja Rica dong","1910300370548765115","","adrianteja","en","🌞","0","1","0","https://x.com/SantorinisSun/status/1910300370548765115","980685208969031680","SantorinisSun"
"1910261988720250957","Thu Apr 10 11:54:21 +0000 2025","0","@anton_sukisno Mainan kan kebanyakan dari China bro","1910300314424816095","","anton_sukisno","in","🌞","0","0","0","https://x.com/SantorinisSun/status/1910300314424816095","980685208969031680","SantorinisSun"
"1910289154136838324","Thu Apr 10 11:53:51 +0000 2025","2","@Bara__Akbar Super","1910300188545356283","","Bara__Akbar","en","🌞","0","1","0","https://x.com/SantorinisSun/status/1910300188545356283","980685208969031680","SantorinisSun"
"1910261988720250957","Thu Apr 10 11:53:33 +0000 2025","1","@Bara__Akbar ","1910300115711168959","","Bara__Akbar","qme","🌞","0","1","0","https://x.com/SantorinisSun/status/1910300115711168959","980685208969031680","SantorinisSun"
"1910293056273977479","Thu Apr 10 11:53:27 +0000 2025","3","@LaiElfrid Mending ga usah kasih pernyataan dulu ya bro","1910300089182019621","","LaiElfrid","in","🌞","0","0","1","https://x.com/SantorinisSun/status/1910300089182019621","980685208969031680","SantorinisSun"
"1910271503570256083","Thu Apr 10 10:13:51 +0000 2025","0","@AzadiRio ","1910275022142472398","","AzadiRio","qme","🌞","0","0","0","https://x.com/SantorinisSun/status/1910275022142472398","980685208969031680","SantorinisSun"
"1910116300736827533","Thu Apr 10 10:03:13 +0000 2025","0","@Kenzu_001 Bener bro","1910272346017145115","","Kenzu_001","in","🌞","0","0","0","https://x.com/SantorinisSun/status/1910272346017145115","980685208969031680","SantorinisSun"
"1910116300736827533","Thu Apr 10 10:03:01 +0000 2025","1","@Kucinganggora_8 Arogannya yg dikedepankan","1910272295614197905","","Kucinganggora_8","in","🌞","0","1","0","https://x.com/SantorinisSun/status/1910272295614197905","980685208969031680","SantorinisSun"
"1909937184939159870","Thu Apr 10 10:02:01 +0000 2025","0","@RaniKancana Aneh pisannya teh","1910272046787129750","","RaniKancana","in","🌞","0","0","0","https://x.com/SantorinisSun/status/1910272046787129750","980685208969031680","SantorinisSun"
"1910116300736827533","Thu Apr 10 10:01:26 +0000 2025","1","@ratihbudiarto Yoi","1910271897708957771","","ratihbudiarto","und","🌞","0","0","0","https://x.com/SantorinisSun/status/1910271897708957771","980685208969031680","SantorinisSun"
"1910261988720250957","Thu Apr 10 10:01:16 +0000 2025","1","@Desto11879838 Setipe banget ya ama di kita","1910271858802626971","","Desto11879838","in","🌞","0","0","0","https://x.com/SantorinisSun/status/1910271858802626971","980685208969031680","SantorinisSun"
"1910116300736827533","Thu Apr 10 10:00:55 +0000 2025","0","@ppteddyn Yoi","1910271767215775950","","ppteddyn","und","🌞","0","0","0","https://x.com/SantorinisSun/status/1910271767215775950","980685208969031680","SantorinisSun"
"1910116300736827533","Thu Apr 10 10:00:44 +0000 2025","1","@TT010816000 Mereka harusnya sadar dari awal karakter DT kaya apa","1910271723708022943","","TT010816000","in","🌞","0","0","0","https://x.com/SantorinisSun/status/1910271723708022943","980685208969031680","SantorinisSun"
"1910271503570256083","Thu Apr 10 09:59:52 +0000 2025","75","Yang masyarakat pengen tau tuh siapa yang ngirimnya pak... Bukan pakai apa dikirimnya https://t.co/nKog2iXsPg","1910271503570256083","https://pbs.twimg.com/media/GoKlztSbYAAzRpP.jpg","","in","🌞","6","26","30","https://x.com/SantorinisSun/status/1910271503570256083","980685208969031680","SantorinisSun"
"1910261988720250957","Thu Apr 10 09:22:03 +0000 2025","35","Kalau Amerika nekad ngajakin China perang dagang https://t.co/KuQMopWDIm","1910261988720250957","https://pbs.twimg.com/media/GoKdJ6-bEAAdLRv.jpg","","in","🌞","0","10","7","https://x.com/SantorinisSun/status/1910261988720250957","980685208969031680","SantorinisSun"
"1910157238574170273","Thu Apr 10 03:14:20 +0000 2025","1","@YosAditya61 Bener brader","1910169447400358041","","YosAditya61","de","🌞","0","1","0","https://x.com/SantorinisSun/status/1910169447400358041","980685208969031680","SantorinisSun"
"1910157238574170273","Thu Apr 10 03:13:57 +0000 2025","1","@koharramadi81 Yoi","1910169351178846347","","koharramadi81","und","🌞","0","0","0","https://x.com/SantorinisSun/status/1910169351178846347","980685208969031680","SantorinisSun"
"1910116300736827533","Thu Apr 10 03:13:41 +0000 2025","1","@Naomi1974 Yoi sis","1910169284699099513","","Naomi1974","in","🌞","0","0","0","https://x.com/SantorinisSun/status/1910169284699099513","980685208969031680","SantorinisSun"
"1910157238574170273","Thu Apr 10 02:52:31 +0000 2025","1","@YosAditya61 Ho oh","1910163959212323181","","YosAditya61","en","🌞","0","1","0","https://x.com/SantorinisSun/status/1910163959212323181","980685208969031680","SantorinisSun"
"1910160996066595174","Thu Apr 10 02:52:16 +0000 2025","1","@Duren___ Kena jebakan","1910163895110754576","","Duren___","in","🌞","0","0","0","https://x.com/SantorinisSun/status/1910163895110754576","980685208969031680","SantorinisSun"
"1910157238574170273","Thu Apr 10 02:51:05 +0000 2025","0","@AmakRimbak_ ","1910163599051616552","","AmakRimbak_","qme","🌞","0","0","0","https://x.com/SantorinisSun/status/1910163599051616552","980685208969031680","SantorinisSun"
"1910157238574170273","Thu Apr 10 02:50:53 +0000 2025","1","@YosAditya61 Model gitu dikasih jabatan penting","1910163549495931228","","YosAditya61","in","🌞","0","1","0","https://x.com/SantorinisSun/status/1910163549495931228","980685208969031680","SantorinisSun"
"1910157238574170273","Thu Apr 10 02:25:49 +0000 2025","47","Gaya bicaranya udah ketularan ama Opung nih...bombastis. https://t.co/aQ5li9BneF","1910157238574170273","https://pbs.twimg.com/media/GoI94pSbEAA8TW2.jpg","","in","🌞","2","14","9","https://x.com/SantorinisSun/status/1910157238574170273","980685208969031680","SantorinisSun"
"1909881251898798503","Thu Apr 10 02:09:53 +0000 2025","0","@volleyballidn Sebenarnya pengen liat Mega main di liga Turki...kalo ga Jepang lah. Tapi liganya panjang semua...ga ada yang pendek.","1910153229469642828","","volleyballidn","in","🌞","0","0","0","https://x.com/SantorinisSun/status/1910153229469642828","980685208969031680","SantorinisSun"
"1909904089661813166","Thu Apr 10 00:51:43 +0000 2025","1","@SahabatSaber Iya sama mba","1910133559828041892","","SahabatSaber","in","🌞","0","0","0","https://x.com/SantorinisSun/status/1910133559828041892","980685208969031680","SantorinisSun"
"1909937184939159870","Thu Apr 10 00:51:05 +0000 2025","0","@AzadiRio ","1910133398322254243","","AzadiRio","qme","🌞","0","0","0","https://x.com/SantorinisSun/status/1910133398322254243","980685208969031680","SantorinisSun"
"1909904089661813166","Thu Apr 10 00:50:44 +0000 2025","1","@EsterSusiani2 Ho oh ya","1910133310560616747","","EsterSusiani2","en","🌞","0","0","0","https://x.com/SantorinisSun/status/1910133310560616747","980685208969031680","SantorinisSun"
"1909904089661813166","Thu Apr 10 00:50:18 +0000 2025","1","@GusbacheV Bener","1910133200682389875","","GusbacheV","tr","🌞","0","0","0","https://x.com/SantorinisSun/status/1910133200682389875","980685208969031680","SantorinisSun"
"1910116300736827533","Thu Apr 10 00:50:00 +0000 2025","2","@AmakRimbak_ Udah ga lucu-lucunya","1910133124694241379","","AmakRimbak_","in","🌞","0","1","0","https://x.com/SantorinisSun/status/1910133124694241379","980685208969031680","SantorinisSun"
"1910116300736827533","Wed Apr 09 23:43:08 +0000 2025","29","Hobi trial &amp; error juga nih... Mirip ama di kita jadinya https://t.co/Z8MAqEMGUd","1910116300736827533","https://pbs.twimg.com/media/GoIYpxia0AEPd7Z.jpg","","in","🌞","0","20","2","https://x.com/SantorinisSun/status/1910116300736827533","980685208969031680","SantorinisSun"
"1909937184939159870","Wed Apr 09 11:51:24 +0000 2025","4","Kalo bener berarti masih hidup dong orangnya","1909937184939159870","","","in","🌞","0","5","0","https://x.com/SantorinisSun/status/1909937184939159870","980685208969031680","SantorinisSun"
"1909920686879219723","Wed Apr 09 11:49:02 +0000 2025","0","@13theEnki Yoi","1909936591306674585","","13theEnki","und","🌞","0","0","0","https://x.com/SantorinisSun/status/1909936591306674585","980685208969031680","SantorinisSun"
"1909904089661813166","Wed Apr 09 11:48:23 +0000 2025","1","@AmakRimbak_ Yoi","1909936425505898963","","AmakRimbak_","und","🌞","0","0","0","https://x.com/SantorinisSun/status/1909936425505898963","980685208969031680","SantorinisSun"
"1909573362642567418","Tue Apr 08 11:46:38 +0000 2025","0","@volleyballidn Buki parah","1909573598127304874","","volleyballidn","in","🌞","0","0","0","https://x.com/SantorinisSun/status/1909573598127304874","980685208969031680","SantorinisSun"
"1909458704593805722","Tue Apr 08 10:32:19 +0000 2025","1","@abangifoel Yang punya banyak dolar ama emas","1909554893939261858","","abangifoel","in","🌞","1","0","0","https://x.com/SantorinisSun/status/1909554893939261858","980685208969031680","SantorinisSun"
"1909457853250777239","Tue Apr 08 10:31:47 +0000 2025","2","@Bobby77H Padahal dari sebelum Lebaran udah keliatan tanda2nya ya bro","1909554760241627535","","Bobby77H","in","🌞","0","0","0","https://x.com/SantorinisSun/status/1909554760241627535","980685208969031680","SantorinisSun"
"1909457853250777239","Tue Apr 08 10:31:06 +0000 2025","1","@RaniKancana Iya siga tahun 98 teh","1909554590967906675","","RaniKancana","in","🌞","0","1","0","https://x.com/SantorinisSun/status/1909554590967906675","980685208969031680","SantorinisSun"
"1909554524223946769","Tue Apr 08 10:30:51 +0000 2025","17","Tantangan dialog dari Presiden sudah dilayangkan. Ayo direspon supaya keseruan ini menjadi jelas arahnya. Dan yang pasti rakyat yang nantinya akan tercerahkan oleh diskusi tsb. https://t.co/RpTcAqI4r6","1909554524223946769","https://pbs.twimg.com/media/GoAZt9HbwAE1iqt.jpg","","in","🌞","2","5","9","https://x.com/SantorinisSun/status/1909554524223946769","980685208969031680","SantorinisSun"
"1909457853250777239","Tue Apr 08 04:06:42 +0000 2025","38","Setelah libur panjang... Mari kita kembali ke realita. https://t.co/gOjiai5yKp","1909457853250777239","https://pbs.twimg.com/media/Gn_By9la4AA57V_.jpg","","in","🌞","2","6","11","https://x.com/SantorinisSun/status/1909457853250777239","980685208969031680","SantorinisSun"
"1907254544343707962","Wed Apr 02 02:11:33 +0000 2025","7","Waspada buat yang lagi liburan di Pangandaran ya https://t.co/pnBC2JfsNe","1907254544343707962","https://pbs.twimg.com/media/Gnft5oSaUAAzWnr.jpg","","in","🌞","0","0","1","https://x.com/SantorinisSun/status/1907254544343707962","980685208969031680","SantorinisSun"
"1905106392811471236","Thu Mar 27 06:30:12 +0000 2025","1","Dan isu itupun sudah dibantahnya https://t.co/RtVqyPk99G","1905145310562992234","","SantorinisSun","in","🌞","0","0","0","https://x.com/SantorinisSun/status/1905145310562992234","980685208969031680","SantorinisSun"
"1905121870141423862","Thu Mar 27 04:57:03 +0000 2025","2","Semifinal ke dua hari ini jam 5 sore. Akankah Megatron bakal bikin sejarah lagi dengan bawa Red Sparks ke Final? https://t.co/e74IMP2Bzu","1905121870141423862","https://pbs.twimg.com/media/GnBaPmFbkAEDGN4.jpg","","in","🌞","0","0","0","https://x.com/SantorinisSun/status/1905121870141423862","980685208969031680","SantorinisSun"
"1905107646002381126","Thu Mar 27 04:01:58 +0000 2025","2","@DS_yantie Iya biar waktu yg menjawab aja sis. Saya cuma hobi cocoklogi","1905108007492759805","","DS_yantie","in","🌞","0","1","0","https://x.com/SantorinisSun/status/1905108007492759805","980685208969031680","SantorinisSun"
"1905086619318948348","Thu Mar 27 03:56:44 +0000 2025","1","@Bobby77H Ga jauh dari soal itu kalo udah ada hasrat bro","1905106690921693476","","Bobby77H","in","🌞","0","1","0","https://x.com/SantorinisSun/status/1905106690921693476","980685208969031680","SantorinisSun"
"1905079944398667777","Thu Mar 27 03:56:16 +0000 2025","1","@RaniKancana Parah beneran nya","1905106570796728687","","RaniKancana","in","🌞","0","1","0","https://x.com/SantorinisSun/status/1905106570796728687","980685208969031680","SantorinisSun"
