"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1608428148252893184","Thu Dec 29 13:39:31 +0000 2022","2","@ForRezim 2019 Pemilu paling keji. #AniesHarapanRakyatTertindas","1608457689381888000","","ForRezim","in","","0","1","2","https://x.com/ManiseWidiarti/status/1608457689381888000","1221255113848700928","ManiseWidiarti"
"1608113434599772161","Thu Dec 29 05:52:58 +0000 2022","0","@keuangannews_id Charta politika orang-orang nya asal keturunan apa ya...? Boleh nanya balik gak nih.!","1608340279303753730","","keuangannews_id","in","","0","0","0","https://x.com/ManiseWidiarti/status/1608340279303753730","1221255113848700928","ManiseWidiarti"
"1608050091180556289","Wed Dec 28 10:39:52 +0000 2022","10","Hasil pemilu kardus di gembok. Boneka Oligarki #JokowiTakutAniesPresiden #JokowiTakutAniesPresiden https://t.co/ruqIGf6WXi","1608050091180556289","https://pbs.twimg.com/media/FlDw0OOacAMQ4XX.jpg","","in","","0","4","8","https://x.com/ManiseWidiarti/status/1608050091180556289","1221255113848700928","ManiseWidiarti"
"1607932718071058434","Wed Dec 28 04:39:24 +0000 2022","1","@MprAldo Sehat selalu Beh. Hati-hati jika beli minuman/ makanan Beh","1607959378317172736","","BabehAldoAje","in","","0","0","0","https://x.com/ManiseWidiarti/status/1607959378317172736","1221255113848700928","ManiseWidiarti"
"1607723979925778432","Wed Dec 28 04:35:59 +0000 2022","0","@Bams27735590 Semoga SEGERA SEMBUH.","1607958517213974528","","Bams27735590","in","","0","0","0","https://x.com/ManiseWidiarti/status/1607958517213974528","1221255113848700928","ManiseWidiarti"
"1607866467483254785","Tue Dec 27 22:30:13 +0000 2022","2","Garut SIAPA GUBERNURNYA...? #IndonesiaSemakinHancur .","1607866467483254785","","","in","","0","0","2","https://x.com/ManiseWidiarti/status/1607866467483254785","1221255113848700928","ManiseWidiarti"
"1607592105559441408","Tue Dec 27 13:36:06 +0000 2022","2","@democrazymedia @134Hf Kardus gembok hasilnya pasti boneka Oligarki. #IndonesiaSemakinHancur","1607732054955028480","","democrazymedia","in","","0","0","2","https://x.com/ManiseWidiarti/status/1607732054955028480","1221255113848700928","ManiseWidiarti"
"1607430983753830400","Tue Dec 27 13:13:44 +0000 2022","3","@keuangannews_id Musuh rakyat pejabat pemerintah yg jadi pengkhianat. Bukan saudara.","1607726426245193732","","keuangannews_id","in","","0","1","0","https://x.com/ManiseWidiarti/status/1607726426245193732","1221255113848700928","ManiseWidiarti"
"1607653222424121346","Tue Dec 27 13:12:08 +0000 2022","0","@CNNIndonesia INGAT #6SyuhadaFPI","1607726021138354177","","CNNIndonesia","in","","0","0","0","https://x.com/ManiseWidiarti/status/1607726021138354177","1221255113848700928","ManiseWidiarti"
"1607647160899874816","Tue Dec 27 13:01:58 +0000 2022","7","@NegeriJajahan3l Setuju. Pemilu menggunakan kardus di gembok sudah pasti hasilnya boneka Oligarki #IndonesiaSemakinHancur https://t.co/wXJBgumE7g","1607723463804059651","https://pbs.twimg.com/media/Fk_H3YIaAAMm4nD.jpg","NegeriJajahan3l","in","","0","0","4","https://x.com/ManiseWidiarti/status/1607723463804059651","1221255113848700928","ManiseWidiarti"
