"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1899608009367785624","Tue Mar 11 23:56:03 +0000 2025","2","@0xecure_71 Selamat pagi.. https://t.co/31qVSzuAX7","1899610300145660052","https://pbs.twimg.com/media/GlzFgFBaYAAK16z.jpg","0xecure_71","in","","0","1","0","https://x.com/SahabatSaber/status/1899610300145660052","919616833002512385","SahabatSaber"
"1899534448846356691","Tue Mar 11 22:09:03 +0000 2025","2","@_luv_0499 Indonesia juga punya.. https://t.co/KdXA2ce6bn","1899583374798500346","","_luv_0499","in","","0","1","0","https://x.com/SahabatSaber/status/1899583374798500346","919616833002512385","SahabatSaber"
"1899530881938919923","Tue Mar 11 18:40:28 +0000 2025","1","Kang Gubernur ini kapan mo digassss...?? https://t.co/9Qom47Cj1t","1899530881938919923","https://pbs.twimg.com/media/Glx9RUZawAAJpCt.jpg","","in","","0","0","0","https://x.com/SahabatSaber/status/1899530881938919923","919616833002512385","SahabatSaber"
"1899050491239354695","Tue Mar 11 11:09:31 +0000 2025","1","@Barna_byo Menag juga kicep. ‍‍‍. Met buka puasa mas Barna.. https://t.co/uHfkJEWfY1","1899417396705952151","https://pbs.twimg.com/media/GlwWDkBboAA16Au.jpg","Barna_byo","in","","0","1","0","https://x.com/SahabatSaber/status/1899417396705952151","919616833002512385","SahabatSaber"
"1899379821609877671","Tue Mar 11 09:37:33 +0000 2025","1","@AyamSegar3 G kebayang kalo kemarin terpilih jadi gubernur terus sekarang jadi tersangka.. Ettappiiii gubernur tetangga yang jelas2 udah diperiksa juga rumahnya masih aman yaa..","1899394251903119659","","AyamSegar3","in","","0","1","0","https://x.com/SahabatSaber/status/1899394251903119659","919616833002512385","SahabatSaber"
"1899368037628653632","Tue Mar 11 08:44:42 +0000 2025","1","@benedictus82 Dede Naveen rambutnya bule.. coklat pirang.. ","1899380951177986430","","benedictus82","in","","0","1","0","https://x.com/SahabatSaber/status/1899380951177986430","919616833002512385","SahabatSaber"
"1899314490811851239","Tue Mar 11 07:40:06 +0000 2025","1","@petercumicumi Selamat ulang tahun untuk putrinya.. Panjang umur sukses. Aamiin..","1899364694001119561","","petercumicumi","in","","0","1","0","https://x.com/SahabatSaber/status/1899364694001119561","919616833002512385","SahabatSaber"
"1899254945762902417","Tue Mar 11 01:55:40 +0000 2025","0","@rea_Alibaba25 Apa ini kak kepoooo.. ada materai segala..","1899278015441637413","","rea_Alibaba25","in","","0","0","0","https://x.com/SahabatSaber/status/1899278015441637413","919616833002512385","SahabatSaber"
"1899205996368855194","Mon Mar 10 21:56:37 +0000 2025","1","@Pain_4katsuki @RaniKancana Makasih.. n selamat pagi.. https://t.co/wBplqiYNkm","1899217856841257321","https://pbs.twimg.com/media/Gltgk2HaEAAoJys.jpg","Pain_4katsuki","in","","0","0","0","https://x.com/SahabatSaber/status/1899217856841257321","919616833002512385","SahabatSaber"
"1899205996368855194","Mon Mar 10 21:37:33 +0000 2025","2","@RaniKancana Ha ha.. udah dong awal Ramadhan. Pesan online aja. THR sodara2 juga diawal puasa biar tenang takut abis . Kayak gini edisi kangen Abang di PKU jadi rada melayu2an. https://t.co/5JORODN1YN","1899213058658242800","https://pbs.twimg.com/media/GltcNifbcAAxf4Y.jpg","RaniKancana","in","","0","2","0","https://x.com/SahabatSaber/status/1899213058658242800","919616833002512385","SahabatSaber"
"1899050491239354695","Mon Mar 10 10:51:34 +0000 2025","0","Beuuhhh.. B aja gosah SARA. Pamali sama2 puasa. Yang Bandung butuhkan itu pemimpinnya seperti teh Putri wakil bupati Garut. Bisa berdialog. Ayo pak Farhan.. ditunggu nih aksinya..","1899050491239354695","","","in","","0","1","0","https://x.com/SahabatSaber/status/1899050491239354695","919616833002512385","SahabatSaber"
"1899029870421663994","Mon Mar 10 10:25:51 +0000 2025","1","@Barna_byo Weeehhh.. jiayou.. Mas Barna.. @Barna_byo Sebentar lagi juga sembuh akunnya.. @Barna_byo Tetap santuyy mas @Barna_byo","1899044020078182790","","Barna_byo","in","","0","1","0","https://x.com/SahabatSaber/status/1899044020078182790","919616833002512385","SahabatSaber"
"1899029870421663994","Mon Mar 10 10:22:20 +0000 2025","1","@Barna_byo @AyamSegar3 Hallooo mas Barna.. Napa.. BTW met buka puasa.. n met jemput 10 hari kedua dibulan Ramadhan. Bulan penuh ampunan.. https://t.co/iBlmJbHf3h","1899043135755272546","https://pbs.twimg.com/media/GlrBqx4bwAA8wK2.png","Barna_byo","in","","0","1","1","https://x.com/SahabatSaber/status/1899043135755272546","919616833002512385","SahabatSaber"
"1899029870421663994","Mon Mar 10 09:29:38 +0000 2025","2","Manyalaahh Jabar.. Gini nih 100 hari kerja beres2 sambil kerja. Kang DeMul teh Putri adalah 2 pemimpin asik n kebetulan keduanya dari Gerindra. Nyok kader partai lain tunjukkan pesona kerja kalian. @AyamSegar3","1899029870421663994","","","in","","0","1","0","https://x.com/SahabatSaber/status/1899029870421663994","919616833002512385","SahabatSaber"
"1898849215557873921","Sun Mar 09 23:39:20 +0000 2025","1","@RaniKancana Negeri yang indah dengan segala keruwetannya..","1898881318580301912","","RaniKancana","in","","0","1","0","https://x.com/SahabatSaber/status/1898881318580301912","919616833002512385","SahabatSaber"
"1898800361688944954","Sun Mar 09 23:29:05 +0000 2025","1","@AyamSegar3 Pagi Ayam.. https://t.co/10AQFKI6bt","1898878739909624287","https://pbs.twimg.com/media/GlosJrdaoAAEez7.png","AyamSegar3","in","","0","0","0","https://x.com/SahabatSaber/status/1898878739909624287","919616833002512385","SahabatSaber"
"1898694719527600401","Sun Mar 09 20:51:14 +0000 2025","1","@0xecure_71 Tiap ada kocheng lucu auto inget mbak Laksmee.. .. Gimana pusingnya udah berkurang?? Coba cek gula darahnya khawatir rendah mbak Laksmee kan suka begadang. Atau udah keramas belum. Rambut kotor bisa bikin pusing juga. https://t.co/L2Q9twjrTq","1898839015178248462","https://pbs.twimg.com/ext_tw_video_thumb/1898838981640605696/pu/img/4_sJJBlbPP8FOUPq.jpg","0xecure_71","in","","0","1","0","https://x.com/SahabatSaber/status/1898839015178248462","919616833002512385","SahabatSaber"
"1898709283027710341","Sun Mar 09 19:15:38 +0000 2025","1","@KKampul @__AnakKolong @prabowo @KemensetnegRI @setkabgoid CEOnya orang Indonesia kantornya di Singapura. FIR Natuna milik Indonesia. https://t.co/tf5m4rJC2L","1898814956524785836","","KKampul","in","","0","0","0","https://x.com/SahabatSaber/status/1898814956524785836","919616833002512385","SahabatSaber"
"1898788831614431694","Sun Mar 09 18:21:37 +0000 2025","1","@baby_alien28 Pagiiii.. Jemput sepuluh hari kedua selama 10 hari dibulan Ramadhan. Hari2 penuh ampunan dari Allah SWT. https://t.co/57amyHqpAv","1898801362085064714","https://pbs.twimg.com/ext_tw_video_thumb/1898801328127881216/pu/img/jbhemwp2i4wTnxsh.jpg","baby_alien28","in","","0","1","1","https://x.com/SahabatSaber/status/1898801362085064714","919616833002512385","SahabatSaber"
"1898800361688944954","Sun Mar 09 18:17:38 +0000 2025","3","Laaah.. .. Sehat2 ya keluarga landak dan penghuni alam lainnya. Maafkan kami manusia karena kami cuma bisa merusak habitat dan hanya sedikit yang dijaga.. @AyamSegar3 https://t.co/NOjMxildNS","1898800361688944954","https://pbs.twimg.com/media/Glnk3eAbUAABnwn.jpg","","in","","0","1","0","https://x.com/SahabatSaber/status/1898800361688944954","919616833002512385","SahabatSaber"
"1898769821975884161","Sun Mar 09 18:09:03 +0000 2025","1","@indahbbd @Amy_Anwar He he he.. pagiiii kak Indah.. Selamat pagi juga mbak Amy.. https://t.co/sTBsoCuEir","1898798201706283509","https://pbs.twimg.com/ext_tw_video_thumb/1898798016750051328/pu/img/DhGseVL3dEZ-3HuY.jpg","indahbbd","in","","0","1","0","https://x.com/SahabatSaber/status/1898798201706283509","919616833002512385","SahabatSaber"
"1898753503402836337","Sun Mar 09 17:31:03 +0000 2025","0","@LokalPendaki Pemerintah China keren tapi g bahaya tah rumah secuil di jalan raya. Mending diedukasi biar ngerti n mau dipindah. Tentu dengan ganti untung.","1898788638391238695","","LokalPendaki","in","","0","0","0","https://x.com/SahabatSaber/status/1898788638391238695","919616833002512385","SahabatSaber"
"1898709283027710341","Sun Mar 09 17:09:00 +0000 2025","2","@KKampul @__AnakKolong @prabowo @KemensetnegRI @setkabgoid Yang pinter mah bejibun di Indonesia yang di Singapura g ada itu koruptor.. Singapura itu tetangga pundungan. Indonesia tawuran yang diajak Malaysia. Tambah keselnya Singapura karena sekarang FIR Natuna kembali ke Indonesia. https://t.co/0UrzwuYfRG","1898783089129865635","","KKampul","in","","0","2","0","https://x.com/SahabatSaber/status/1898783089129865635","919616833002512385","SahabatSaber"
"1898769821975884161","Sun Mar 09 16:48:16 +0000 2025","2","@Amy_Anwar Bisa jadi referensi nih.. tuh yang punya gaya aja boboknya segitu nyenyak.. Makasih kembali.. . Night. https://t.co/JOtyJvv4oI","1898777870006354118","https://pbs.twimg.com/ext_tw_video_thumb/1898777742092771329/pu/img/V0M09pRM-ZtFCION.jpg","Amy_Anwar","in","","0","2","0","https://x.com/SahabatSaber/status/1898777870006354118","919616833002512385","SahabatSaber"
"1898694719527600401","Sun Mar 09 16:43:12 +0000 2025","1","@0xecure_71 Selamat berbuka puasa mbak Laksmee.. berkah.. Kegiatan sehari-hari dibulan Ramadhan.. https://t.co/YFvOhWaEDm","1898776595281900011","https://pbs.twimg.com/ext_tw_video_thumb/1898776496757669888/pu/img/nkUf51Jzhjx8M5c2.jpg","0xecure_71","in","","0","1","0","https://x.com/SahabatSaber/status/1898776595281900011","919616833002512385","SahabatSaber"
"1898329424933859537","Sun Mar 09 16:36:33 +0000 2025","2","@StefanAntonio__ @DediMulyadi71 Kerja kang DeMul bagus tapi yang ini kureng. Bukan kerja seorang gubernur n masa nanti ada lawakan berawal dari gorong2 berlanjut ke sungai. ‍↔️‍↔️‍↔️. Pokoknya jadilah gubernur kebanggaan warga Jabar kang. Jiayou..","1898774923172335626","","StefanAntonio__","in","","0","0","0","https://x.com/SahabatSaber/status/1898774923172335626","919616833002512385","SahabatSaber"
"1898666901083165084","Sun Mar 09 12:15:19 +0000 2025","1","@Pray__93 @susipudjiastuti Sekilas tadi stand up comedy. Sebelum baca kedua kali baru ngeh.","1898709179516567818","","Pray__93","in","","0","1","0","https://x.com/SahabatSaber/status/1898709179516567818","919616833002512385","SahabatSaber"
"1898666901083165084","Sun Mar 09 11:07:36 +0000 2025","20","@susipudjiastuti Oohh namanya olga stand up paddle.. Pertama kali tau waktu bu Susi tenggelamin kapal2. Jadi kangen punya menteri2 sehebat ibu Susi. https://t.co/OFq0AzARmZ","1898692137690231039","","susipudjiastuti","in","","0","0","4","https://x.com/SahabatSaber/status/1898692137690231039","919616833002512385","SahabatSaber"
"1898601837508599944","Sun Mar 09 05:08:47 +0000 2025","7","B aja. Justru dari postingan beliau kita tau apa aja yang telah dikerjakan. Lebay?? Tergantung pola pikir. Kritik jika ada penyimpangan dan support jika itu baik untuk warga. https://t.co/RiP7ZODQ8E","1898601837508599944","https://pbs.twimg.com/media/GlkwT16bsAAe11g.jpg","","in","","0","1","0","https://x.com/SahabatSaber/status/1898601837508599944","919616833002512385","SahabatSaber"
"1898595269023076452","Sun Mar 09 04:53:58 +0000 2025","1","@AyamSegar3 Akhirnya ada persamaan diantara kita.. Sama2 suka jajan.. https://t.co/cc6DWtMUQj","1898598112757010886","https://pbs.twimg.com/media/Glks7AtbsAEtSwF.jpg","AyamSegar3","in","","0","1","0","https://x.com/SahabatSaber/status/1898598112757010886","919616833002512385","SahabatSaber"
"1898480776448205260","Sun Mar 09 03:18:11 +0000 2025","0","@bengkeldodo @IrawanRommi @mas_veel @EdySularno96489 @Epricila10 @BarisanPemudaRI @mpoklela7 @CongKene_doewa @iam_zelt @Putri_Aalona @adri_zizie Lagi apa Armando n Astuti??","1898574007949303908","","bengkeldodo","eu","","0","1","0","https://x.com/SahabatSaber/status/1898574007949303908","919616833002512385","SahabatSaber"
"1898480776448205260","Sat Mar 08 22:59:36 +0000 2025","2","@bengkeldodo @IrawanRommi @mas_veel @EdySularno96489 @Epricila10 @BarisanPemudaRI @mpoklela7 @CongKene_doewa @iam_zelt @Putri_Aalona @adri_zizie Santai boss lagi puasa.. https://t.co/hSqRPI6ySx","1898508931703697695","https://pbs.twimg.com/media/Gljb0BUawAAycbT.jpg","bengkeldodo","in","","0","1","0","https://x.com/SahabatSaber/status/1898508931703697695","919616833002512385","SahabatSaber"
"1898507727091212562","Sat Mar 08 22:54:49 +0000 2025","1","Waahh senangnya nderr.. Artinya lingkunganmu masih bersih. Kunang2 capung katak adalah indikator lingkungan bersih. https://t.co/KOzaBaHIjm","1898507727091212562","https://pbs.twimg.com/media/Gljat2-bQAMF8b1.jpg","","in","","0","0","0","https://x.com/SahabatSaber/status/1898507727091212562","919616833002512385","SahabatSaber"
"1898417058192478427","Sat Mar 08 22:23:41 +0000 2025","1","@AyamSegar3 Morning Ayammm.. Selamat misa berpuasa dan berpantang. Lagu yang lagi trend nih.. cuma gosah diaminkan. Ini lagu kegembiraan menyambut pagi hari. https://t.co/zkVbWx0StH","1898499893750374472","https://pbs.twimg.com/ext_tw_video_thumb/1898499822883373056/pu/img/Ry-dO8hD43KRrU9e.jpg","AyamSegar3","in","","0","1","0","https://x.com/SahabatSaber/status/1898499893750374472","919616833002512385","SahabatSaber"
"1898347174829728071","Sat Mar 08 20:45:25 +0000 2025","2","@SantorinisSun Korupsi dikit2 lama2 jadi gunung.. https://t.co/3FB41mMsBf","1898475163550990338","https://pbs.twimg.com/media/Gli9GcobwAAtomg.jpg","SantorinisSun","in","","0","0","0","https://x.com/SahabatSaber/status/1898475163550990338","919616833002512385","SahabatSaber"
"1898417058192478427","Sat Mar 08 16:54:32 +0000 2025","3","Warga Garut.. Oper dong wakil bupatinya. Buat jadi walikota Bandung.. Nanti kami borong lah dodol piknik jeruk juga n boleh ngaku kalo ditanya orang mana bilang aja orang Bandung gituuuu.. .. @AyamSegar3","1898417058192478427","","","in","","0","1","0","https://x.com/SahabatSaber/status/1898417058192478427","919616833002512385","SahabatSaber"
"1898320945108148532","Sat Mar 08 11:35:57 +0000 2025","1","@BoSpot_ Kocheenggg.. ","1898336884339990956","","BoSpot_","nl","","0","1","0","https://x.com/SahabatSaber/status/1898336884339990956","919616833002512385","SahabatSaber"
"1898270779378405426","Sat Mar 08 10:35:37 +0000 2025","1","@suhartinitaurus Weeehhh Leo Girl.. Mandiri n punya inner beauty tersendiri budhe.. @suhartinitaurus Dah baikan akunnya budhe.. @suhartinitaurus ?? Tetap semangat n met buka puasa budhe.. @suhartinitaurus","1898321702456889422","","suhartinitaurus","in","","0","1","0","https://x.com/SahabatSaber/status/1898321702456889422","919616833002512385","SahabatSaber"
"1898270779378405426","Sat Mar 08 10:26:21 +0000 2025","1","@suhartinitaurus Hallooo bude.. @suhartinitaurus Waaah bentar lagi ultah nih.. Taurus.. @suhartinitaurus Sehat2 terus yaa bude.. @suhartinitaurus","1898319369882730742","","suhartinitaurus","in","","0","1","0","https://x.com/SahabatSaber/status/1898319369882730742","919616833002512385","SahabatSaber"
"1898227834398949540","Sat Mar 08 04:22:37 +0000 2025","3","Bjirrr.. Yammm.. @AyamSegar3 Narasinya g kuwaaatttt.. ..","1898227834398949540","","","in","","0","1","0","https://x.com/SahabatSaber/status/1898227834398949540","919616833002512385","SahabatSaber"
"1898154252251676943","Sat Mar 08 00:17:41 +0000 2025","1","@KKampul @dewiirawan13 Anaknya yang cewek juga yang jadi bupati Pekalongan disleding netizen gara2 g sopan ngebales komenan. https://t.co/Ef2y0e8oKH","1898166194332717453","","KKampul","in","","0","1","1","https://x.com/SahabatSaber/status/1898166194332717453","919616833002512385","SahabatSaber"
"1898037277189980604","Fri Mar 07 23:29:39 +0000 2025","1","@AryHHAry Ha ha.. kita punya Dago untuk vibes Jejepangan..","1898154104578621870","","AryHHAry","in","","0","1","0","https://x.com/SahabatSaber/status/1898154104578621870","919616833002512385","SahabatSaber"
